asin,title,title_length,price,total_images,gallery_video_count,has_video,has_aplus,top_keywords,unique_keyword_count,total_word_count,sentiment_keywords,has_quality_words,has_material_words,has_benefit_words,quantity_sold_365days,classification,sku_type,rating_numeric,reviews_count_numeric
B01IRSB5YG,NOVICA Artisan Handknotted Jasper Beaded Bracelet with Brass Bells Red Gold Tone Thailand Birthstone [7.5 in min L x 8 in max L x 0.8 in W] ' Fiery Sky',30,27,6,0,FALSE,FALSE,"bracelet, novica, jasper, brass, bells, thailand, fiery, tiraphan, hasub, jewelry, artisan, handknotted, beaded, red, gold, tone, birthstone, min, max, sky, works, together, talented, artists, artisans, designers, around, world, produce, stunning",77,88,"artisan, stunning, handmade, happiness, happy, beautiful, crafted, women, inspired, create, original",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,,
B08WHLPYL7,NOVICA Artisan Handmade Reversible Alpaca Blend Scarf Wrap in Slate White from Peru Wool Accessories Scarves Grey Patternedreversible Geometric ' Inca Slate',22,49,9,0,FALSE,FALSE,"artisans, novica, world, handmade, scarf, item, where, soft, what, slate, happy, customers, better, future, love, visit, store, textile, every, artisan, alpaca, blend, wrap, white, peru, geometric, inca, mission, spread, happiness",217,317,"handmade, happy, better, love, artisan, mission, happiness, create, unique, beautiful, community, quality, improve, impact, dream",TRUE,FALSE,TRUE,1,Accessories,Basic Item,5,1
B00E1TQ906,"NOVICA Artisan Handcrafted Rainbow Necklace | Sterling Silver White Pendant | Moonstone | Waterfall Fortune Birthstone | Lead & Toxin Free | Garnet Jewelry | Luminous Light 8.25"" L x 0.7"" W x 0.2"" D",35,259,8,1,TRUE,TRUE,"novica, artisan, handcrafted, rainbow, necklace, sterling, silver, white, pendant, moonstone, waterfall, fortune, birthstone, lead, toxin, free, garnet, jewelry, luminous, light",20,20,"artisan, handcrafted",TRUE,FALSE,FALSE,17,Jewelry,Basic Item,4.3,22
B07KJXVW2X,NOVICA Artisan Handmade Jade Pendant Necklace Round Light Green from Guatemala Sterling Silver [18 in L 2 mm W Pendant(s) 0.7 in L x 0.5 in W x 0.4 in D] ' Light Green Wheel of Fortune',37,89,9,0,FALSE,FALSE,"pendant, light, green, silver, novica, handmade, jade, necklace, round, guatemala, sterling, wheel, happy, zandra, lorena, sajbin, crafted, artisan, fortune, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake",76,97,"green, handmade, happy, crafted, artisan, stunning, happiness, passion, preserving, natural, help, beautiful",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,5,1
B0BGT3C7XZ,NOVICA Artisan Handmade Wool Felt Ornaments Set of 4 Santa Red India Holiday Decor Christmas [ 8in H x 3.1in W x 1.2in D] ' Santa Greetings' Set of 4,30,27,6,2,TRUE,TRUE,"novica, artisan, handmade, wool, felt, set, santa, item, quality, polyester, ornaments, red, india, holiday, decor, christmas, 8in, 1in, 2in, greetings, size, each, artisans, using, time, honored, traditional, methods, includes, official",45,57,"artisan, handmade, quality, traditional, authentic, crafted, exceptional, craftsmanship",TRUE,FALSE,FALSE,3,Holiday Decor & Ornaments,Basic Item,5,1
B0B3Y7Z8ZT,NOVICA Artisan Handmade Cultured Freshwater Pearl Flower Ring .925 Sterling Silver Cocktail White Indonesia Birthstone 'White Frangipani',17,70,8,1,TRUE,TRUE,"white, novica, artisan, handmade, cultured, freshwater, pearl, flower, ring, 925, sterling, silver, cocktail, indonesia, birthstone, frangipani",16,17,"artisan, handmade",TRUE,FALSE,FALSE,2,Jewelry,Child,4.3,36
B07Y3QZNXB,NOVICA Artisan Handwoven Cotton Tote Green Black Stripe Lined 13 Inch Handbags Shoulder Striped El Salvador Yoga ' Glorious Stripes' 13 Inch,22,77,8,0,FALSE,FALSE,"women, cotton, black, salvador, who, novica, handwoven, tote, green, lined, inch, handbags, stripes, together, world, item, bag, crafted, members, leaders, colorada, made, two, single, zipper, group, doctors, learned, had, opportunities",152,194,"women, green, crafted, create, artisan, stunning, handmade, happiness, happy, families, dreams, wonderful",TRUE,TRUE,FALSE,1,Handbags,Basic Item,,
B08PG5CDBG,NOVICA Mystic Bats Wool Felt Ornaments (Set of 3),9,26,5,1,TRUE,TRUE,"wool, felt, product, novica, mystic, bats, ornaments, set, feature, handmade, matrials, 100, polyfill, country, region, india",16,19,handmade,TRUE,FALSE,FALSE,4,Holiday Decor & Ornaments,Basic Item,,
B06XHQQ3YK,NOVICA Handmade Bheka African Wood Mask,6,69,7,2,TRUE,TRUE,"artisans, novica, world, handmade, wood, customers, better, where, unique, love, visit, store, what, bheka, mask, mission, happy, products, page, create, future, time, hand, decorative, wall, less, product, sese, aluminum, african",129,185,"handmade, better, unique, love, mission, happy, create, happiness, improve, impact, dream, stories, respect, empower, preserve",TRUE,TRUE,TRUE,2,Masks,Basic Item,5,2
B07Y41FNB8,NOVICA Artisan Handmade Sterling Silver Charm Bracelet Peace Love Bliss Indonesia Animal Themed Heart Happiness Romantic Dragonfly [bracelet 7.5 in L x 0.3 in W Charm (largest) 0.8 in H x 0.],32,199,8,1,TRUE,TRUE,"charm, bracelet, novica, artisan, handmade, sterling, silver, peace, love, bliss, indonesia, animal, themed, heart, happiness, romantic, dragonfly, largest",18,20,"artisan, handmade, love, happiness",TRUE,FALSE,FALSE,2,Jewelry,Basic Item,,
B00LXGK4G0,"NOVICA Handmade Felted Wool Hanging Holiday Ornaments, Elephants in Red' (Set of 4)",13,19,7,2,TRUE,TRUE,"wool, ornaments, elephants, artist, novica, red, set, polyester, handmade, hanging, india, crafted, hand, felt, each, empowering, women, felted, holiday, designed, renu, rani, bring, touch, holidays, cheerful, dressed, beaded, hats, blankets",155,243,"handmade, crafted, empowering, women, designed, happiness, mission, impact, charming, wonderful, celebrating, preserving, culture, masterpiece, giving",TRUE,TRUE,FALSE,11,Holiday Decor & Ornaments,Basic Item,4.8,9
B06XTD1WMH,NOVICA Artisan Sterling Silver Dangle Earrings Dream Catcher from Thailand Resin [1.7 in L x 1.2 in W] ' Catching A Dream',22,27,9,0,FALSE,FALSE,"dream, thailand, novica, sterling, silver, dangle, earrings, resin, work, pichaya, jewelry, every, good, artisan, catcher, catching, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, handmade, treasures, mantra",96,111,"dream, artisan, stunning, handmade, happiness, happy, crafted, elegant, family, love, designed, comfortable",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,,
B000YG4E52,NOVICA Artisan Handmade Garnet Dangle Earrings Animal Themed .925 Sterling Silver Red Indonesia Birthstone Bird 'Light As A Feather',19,49,8,1,TRUE,TRUE,"novica, artisan, handmade, garnet, dangle, earrings, animal, themed, 925, sterling, silver, red, indonesia, birthstone, bird, light, feather",17,17,"artisan, handmade",TRUE,FALSE,FALSE,5,Jewelry,Basic Item,3.6,8
B075233HJF,NOVICA Artisan Handmade .925 Sterling Silver Meditation Spinner Ring Simple Copper Brass Indian Modern 'Sleek Simplicity',16,79,8,1,TRUE,TRUE,"novica, artisan, handmade, 925, sterling, silver, meditation, spinner, ring, simple, copper, brass, indian, modern, sleek, simplicity",16,16,"artisan, handmade",TRUE,FALSE,FALSE,2,Jewelry,Child,4.1,150
B07KJC5XB6,NOVICA Artisan Handmade Rainbow Moonstone Singlestone Ring from Bali .925 Sterling Silver Indonesia Gemstone 'Princess Gem',16,39,8,1,TRUE,TRUE,"novica, artisan, handmade, rainbow, moonstone, singlestone, ring, bali, 925, sterling, silver, indonesia, gemstone, princess, gem",15,15,"artisan, handmade",TRUE,FALSE,FALSE,19,Jewelry,Child,4.6,141
B016QXHRXW,NOVICA Artisan Handmade Sterling Silver Toe Ring Floral Thailand Bohemian [1.8 in L (end to End) x 0.2 in W] ' Thai Flowers',23,34,7,1,TRUE,TRUE,"end, novica, artisan, handmade, sterling, silver, toe, ring, floral, thailand, bohemian, thai, flowers",13,14,"artisan, handmade",TRUE,FALSE,FALSE,3,Jewelry,Basic Item,5,2
B01N9SS27L,"NOVICA Brown Hand Carved Suar Wood Mouse Door Stopper, 'Charming Mouse In Brown'",13,49,8,2,TRUE,TRUE,"novica, wood, door, stopper, brown, suar, natural, artist, what, hand, carved, mouse, charming, nengah, sudarsana, animal, other, original, local, artisans, happiness, art, things, particularly, want, create, wildlife, themes, exact, realistic",185,331,"natural, charming, original, local, happiness, create, quality, artisan, mission, empowering, celebrating, preserving, culture, masterpiece, handmade",TRUE,TRUE,TRUE,3,Decor Accessories,Basic Item,5,4
B08WJ33S3T,NOVICA Artisan Handmade 100% Alpaca Scarf Rainbow Striped from Peru Wool Accessories Scarves Multicolor Wrap Woven ' Andean Rainbow',19,69,5,0,FALSE,FALSE,"artisans, novica, world, handmade, scarf, item, soft, rainbow, happy, lives, customers, create, better, where, love, visit, store, what, art, 100, alpaca, peru, woven, andean, mission, spread, happiness, products, page, born",243,337,"handmade, happy, create, better, love, mission, happiness, unique, artisan, improve, impact, dream, stories, respect, empower",TRUE,FALSE,TRUE,3,Accessories,Basic Item,,
B09MW7P49F,NOVICA Hand Embroidered Rayon Tunic Ebony Smoke from Bali Clothing Top Black Grey Indonesia Embellished 'Kayangan in Black',18,69,8,1,TRUE,TRUE,"black, novica, hand, embroidered, rayon, tunic, ebony, smoke, bali, clothing, top, grey, indonesia, embellished, kayangan",15,16,,FALSE,FALSE,FALSE,1,Clothing & Accessories,Child,5,
B06XRNFQZZ,NOVICA Artisan Handmade Cultured Pearl Pendant Bracelet 925 Silver Balinese Floral Indonesia [7.75 in L x 0.8 in W] ' Floral Nobility',22,219,8,1,TRUE,TRUE,"floral, novica, artisan, handmade, cultured, pearl, pendant, bracelet, 925, silver, balinese, indonesia, nobility",13,14,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,,
B07KNQXY45,NOVICA Artisan Handmade .925 Sterling Silver Jade Single Stone Green Rhombus from Guatemala Cocktail Ring Geometric 'Love Rhombus in Green',20,59,8,1,TRUE,TRUE,"green, rhombus, novica, artisan, handmade, 925, sterling, silver, jade, single, stone, guatemala, cocktail, ring, geometric, love",16,18,"green, artisan, handmade, love",TRUE,FALSE,FALSE,2,Jewelry,Child,4.9,22
B07WW78W3Z,NOVICA Artisan Handmade .925 Sterling Silver Band Ring Wide from Indonesia 'Memory of Bali',14,59,8,1,TRUE,TRUE,"novica, artisan, handmade, 925, sterling, silver, band, ring, wide, indonesia, memory, bali",12,12,"artisan, handmade",TRUE,FALSE,FALSE,6,Jewelry,Child,4.2,92
B01N6S0Q66,"NOVICA Black Hand Carved Suar Wood Lizard Door Stopper, 'Handy Gecko In Black'",13,25,8,2,TRUE,TRUE,"wood, hand, piece, natural, novica, carved, suar, door, stopper, work, art, animal, beauty, black, unique, each, nature, quality, carving, nengah, sudarsana, home, things, what, handy, gecko, handmade, item, other, truly",157,336,"natural, unique, quality, handmade, crafted, artisan, original, creating, charming, create, authentic, fair, trade, certified, story",TRUE,TRUE,TRUE,1,Decor Accessories,Basic Item,,
B071JN27Y4,NOVICA Artisan Handmade Quartz Cultured Pearl Earrings Beaded Blue Thailand [1.8 in L x 0.8 in W] ' Phuket Beach',20,27,8,1,TRUE,TRUE,"novica, artisan, handmade, quartz, cultured, pearl, earrings, beaded, blue, thailand, phuket, beach",12,12,"artisan, handmade",TRUE,FALSE,FALSE,21,Jewelry,Basic Item,4.6,46
B07528Z9ZV,NOVICA Artisan Handmade Amethyst Solitaire Ring Floral Sterling Silver Purple Single Stone Indonesia Mauve Mist Birthstone [crownbezel 0.6 in L x 0.4 in W x 0.2 in H Band Width 3 mm W] ',34,63,5,1,TRUE,TRUE,"novica, artisan, handmade, amethyst, solitaire, ring, floral, sterling, silver, purple, single, stone, indonesia, mauve, mist, birthstone, crownbezel, band, width",19,19,"artisan, handmade",TRUE,FALSE,FALSE,6,Jewelry,Child,4.6,169
B0752D3VZM,NOVICA Artisan Handmade Sterling Silver Meditation Spinner Ring Copper Brass Textured India Bohemian [Band Width 14 mm W] 'Five Senses',20,40,8,1,TRUE,TRUE,"novica, artisan, handmade, sterling, silver, meditation, spinner, ring, copper, brass, textured, india, bohemian, band, width, five, senses",17,17,"artisan, handmade",TRUE,FALSE,FALSE,5,Jewelry,Child,4.2,366
B06XST4VSF,NOVICA Artisan Handmade Beaded Necklace Artisan Blue with Sese Wood Agate Leather Recycled Plastic Brown Statement Ghana Birthstone Eco Friendly [19.25 in L x 0.4 in W Pendant(s) 9.5 in L x 1.6 in W],35,7,9,0,FALSE,FALSE,"leather, ghana, beads, novica, artisan, handmade, beaded, necklace, blue, sese, wood, agate, recycled, artists, ila, suleyman, plastic, brown, statement, birthstone, eco, friendly, pendant, works, together, talented, artisans, designers, around, world",97,116,"artisan, handmade, recycled, eco, stunning, happiness, happy, family, love",TRUE,TRUE,TRUE,1,Jewelry,Basic Item,,
B0751TM4NX,NOVICA Artisan Handcrafted Peridot Flower Ring Balinese .925 Sterling Silver Green Single Stone Cocktail Indonesia Cypress Desert Sage Dried Herb Floral Birthstone 'Hibiscus',23,54,8,1,TRUE,TRUE,"novica, artisan, handcrafted, peridot, flower, ring, balinese, 925, sterling, silver, green, single, stone, cocktail, indonesia, cypress, desert, sage, dried, herb, floral, birthstone, hibiscus",23,23,"artisan, handcrafted, green",TRUE,FALSE,FALSE,1,Jewelry,Child,5,5
B08RB3K6R2,NOVICA Artisan Handcarved Wood Sculpture Cobra from Bali Artisan Indonesia Animal Themed Halloween Snake [10.75in H x 4.7in W x 2.4in D] ' About to Strike',26,89,8,1,TRUE,TRUE,"artisans, novica, world, item, artisan, wood, handmade, bali, happy, customers, better, time, where, love, visit, store, what, works, wayan, sculpture, cobra, snake, strike, mission, spread, happiness, products, page, create, because",208,298,"artisan, handmade, happy, better, love, mission, happiness, create, unique, crafted, quality, improve, impact, dream, stories",TRUE,TRUE,TRUE,2,Sculpture,Basic Item,,
B00819RO74,"NOVICA Hand Painted Assorted Bird Ceramic Hanging Holiday Ornaments, 'Forest Birds' (Set of 6)",14,39,7,2,TRUE,TRUE,"hand, jose, arriola, novica, bird, ornaments, ceramic, holiday, handmade, each, color, crafted, guatemala, people, care, says, working, artisan, painted, birds, set, item, nature, piece, bright, cotton, touch, design, unique, evident",183,344,"handmade, crafted, artisan, unique, preserving, respect, handcrafted, create, love, culture, beautiful, family, responsible, quality, craftsmanship",TRUE,TRUE,TRUE,2,Holiday Decor & Ornaments,Basic Item,4.1,26
B07K5Q8HH9,NOVICA Artisan Handmade .925 Sterling Silver Cocktail Ring Feathered Wings Indonesia 'Winged Glory',13,57,8,1,TRUE,TRUE,"novica, artisan, handmade, 925, sterling, silver, cocktail, ring, feathered, wings, indonesia, winged, glory",13,13,"artisan, handmade",TRUE,FALSE,FALSE,22,Jewelry,Child,4.5,146
B00V0RG66Y,NOVICA Chavin Eagle' Mohena Wood and Leather Jewelry Box,9,79,3,1,TRUE,TRUE,"novica, chavin, mohena, leather, jewelry, box, eagle, wood, product, hand, crafted, art, authentic, original, fair, trade, association, national, geographic, certified, comes, official, story, card, certifying, quality, authenticity, info, plywood, bronze",70,88,"crafted, authentic, original, fair, trade, certified, story, quality, traditional, handcrafted",TRUE,TRUE,TRUE,1,Jewelry,Basic Item,,
B07BGDGFBN,NOVICA Artisan Handmade Amethyst Cocktail Ring .925 Sterling Silver from India Purple Birthstone 'Captivating Lilac',15,49,9,0,FALSE,FALSE,"novica, artisan, handmade, amethyst, cocktail, ring, 925, sterling, silver, india, purple, birthstone, captivating, lilac",14,14,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Child,,
B07TJ758T4,NOVICA Artisan Handmade Wood Decorative Bowl Crafted in Ghana Black Beige Accessories Bowls Plates [9.75in H x 9.75in W x 2.8in D] ' Dotted Caretaker',25,24,8,1,TRUE,TRUE,"artisans, novica, world, handmade, item, bowl, time, artisan, wood, decorative, crafted, ghana, happy, customers, better, where, unique, love, visit, store, what, works, raphat, asigbey, when, black, 75in, dotted, mission, spread",215,316,"handmade, artisan, crafted, happy, better, unique, love, mission, happiness, create, quality, improve, impact, dream, stories",TRUE,TRUE,TRUE,1,Decor Accessories,Basic Item,,
B00CHS35LY,NOVICA Artisan Handmade Cotton Batik Robe Women's Clothing Blue Patterned Indonesia Floral ' Rushing River',15,84,8,1,TRUE,TRUE,"artisans, novica, world, handmade, batik, customers, better, where, love, visit, store, what, robe, mission, happy, products, page, create, future, time, unique, less, artisan, cotton, women, clothing, blue, patterned, indonesia, floral",108,156,"handmade, better, love, mission, happy, create, unique, artisan, women, happiness, improve, impact, dream, stories, respect",TRUE,TRUE,TRUE,11,Clothing,Basic Item,4.2,30
B0009G2OVI,NOVICA Artisan made Women's Handpainted Batik Patterned Long Robe from Indonesia,11,99,8,1,TRUE,TRUE,"artisans, novica, world, batik, customers, better, where, love, visit, store, what, long, robe, mission, happy, handmade, products, page, create, future, time, unique, less, artisan, made, women, handpainted, patterned, indonesia, brand",104,152,"better, love, mission, happy, handmade, create, unique, artisan, women, happiness, improve, impact, dream, stories, respect",TRUE,FALSE,TRUE,15,Clothing & Accessories,Basic Item,4.4,154
B07KT3L58Z,NOVICA Artisan Handmade .925 Sterling Silver Amethyst Cocktail Ring with Tree Motif Single Stone Indonesia Leaf 'Enchanting Tree',18,39,9,0,FALSE,FALSE,"tree, ring, novica, artisan, handmade, sterling, silver, amethyst, cocktail, motif, enchanting, finish, 925, single, stone, indonesia, leaf, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, treasures, mantra",64,79,"artisan, handmade, stunning, happiness, happy, handcrafted",TRUE,FALSE,FALSE,2,Jewelry,Child,5,1
B01N1TBBEL,NOVICA Artisan Handmade Garnet Chalcedony Dangle Earrings from India [1.6 in L x 0.6 in W x 0.4 in D] ' Pink Crest',23,69,8,1,TRUE,TRUE,"novica, artisan, handmade, garnet, chalcedony, dangle, earrings, india, pink, crest",10,10,"artisan, handmade",TRUE,FALSE,FALSE,4,Jewelry,Basic Item,4.8,7
